date,open,high,low,close,volume
2010-01-04,42.66999816894531,43.18000030517578,41.16999816894531,41.4900016784668,1771200
2010-01-05,41.470001220703125,41.75,41.02000045776367,41.400001525878906,1778500
2010-01-06,41.400001525878906,41.720001220703125,40.709999084472656,40.900001525878906,1752700
2010-01-07,40.91999816894531,41.040000915527344,40.060001373291016,40.81999969482422,1782700
2010-01-08,40.70000076293945,40.81999969482422,40.029998779296875,40.20000076293945,1808600
2010-01-11,41.400001525878906,41.61000061035156,40.2599983215332,40.31999969482422,1283600
2010-01-12,40.310001373291016,40.790000915527344,39.630001068115234,39.77000045776367,810900
2010-01-13,40.060001373291016,41.02000045776367,39.91999816894531,40.90999984741211,767400
2010-01-14,40.650001525878906,40.95000076293945,40.290000915527344,40.75,756500
2010-01-15,40.52000045776367,40.849998474121094,40.25,40.41999816894531,755600
2010-01-19,40.54999923706055,41.41999816894531,40.4900016784668,41.380001068115234,728600
2010-01-20,41.86000061035156,41.86000061035156,41.099998474121094,41.36000061035156,1044700
2010-01-21,41.400001525878906,41.779998779296875,40.18000030517578,40.25,1137600
2010-01-22,40.119998931884766,40.7400016784668,39.0099983215332,39.04999923706055,894500
2010-01-25,39.72999954223633,39.7599983215332,38.529998779296875,39.33000183105469,866300
2010-01-26,39.11000061035156,39.4900016784668,38.81999969482422,38.91999816894531,762100
2010-01-27,38.83000183105469,39.40999984741211,38.529998779296875,39.209999084472656,727100
2010-01-28,39.279998779296875,39.43000030517578,38.689998626708984,39.08000183105469,704400
2010-01-29,38.93000030517578,39.77000045776367,38.599998474121094,38.77000045776367,912700
2010-02-01,39.06999969482422,39.43000030517578,38.72999954223633,39.16999816894531,611000
2010-02-02,39.15999984741211,40.06999969482422,38.70000076293945,39.97999954223633,798200
2010-02-03,39.560001373291016,39.560001373291016,38.29999923706055,38.599998474121094,963400
2010-02-04,38.209999084472656,38.349998474121094,37.599998474121094,37.599998474121094,1374500
2010-02-05,37.66999816894531,38.33000183105469,37.400001525878906,38.290000915527344,1292500
2010-02-08,38.279998779296875,38.599998474121094,37.79999923706055,37.81999969482422,1125900
2010-02-09,38.15999984741211,38.15999984741211,36.08000183105469,36.77000045776367,2656400
2010-02-10,36.77000045776367,37.59000015258789,36.27000045776367,36.84000015258789,920500
2010-02-11,36.630001068115234,37.0,36.349998474121094,36.939998626708984,618100
2010-02-12,36.400001525878906,37.41999816894531,36.2400016784668,37.41999816894531,785100
2010-02-16,38.20000076293945,38.83000183105469,38.15999984741211,38.59000015258789,1102100
2010-02-17,38.689998626708984,38.84000015258789,38.41999816894531,38.54999923706055,809100
2010-02-18,38.5,39.47999954223633,37.939998626708984,39.22999954223633,929600
2010-02-19,39.06999969482422,39.40999984741211,38.849998474121094,39.29999923706055,598400
2010-02-22,39.41999816894531,39.599998474121094,38.939998626708984,39.47999954223633,768400
2010-02-23,39.27000045776367,39.72999954223633,39.040000915527344,39.52000045776367,1073700
2010-02-24,39.470001220703125,39.95000076293945,39.189998626708984,39.95000076293945,560700
2010-02-25,39.5099983215332,40.04999923706055,39.189998626708984,39.95000076293945,434700
2010-02-26,39.90999984741211,40.380001068115234,39.68000030517578,40.04999923706055,717400
2010-03-01,40.25,40.58000183105469,39.970001220703125,40.5,576800
2010-03-02,40.560001373291016,40.869998931884766,40.13999938964844,40.380001068115234,540500
2010-03-03,40.38999938964844,40.400001525878906,39.560001373291016,39.689998626708984,444500
2010-03-04,39.709999084472656,40.220001220703125,39.61000061035156,39.95000076293945,724700
2010-03-05,40.189998626708984,41.0,39.939998626708984,40.91999816894531,704900
2010-03-08,40.900001525878906,41.54999923706055,40.720001220703125,41.349998474121094,480500
2010-03-09,41.16999816894531,41.869998931884766,40.88999938964844,41.310001373291016,497800
2010-03-10,41.209999084472656,41.470001220703125,40.81999969482422,41.15999984741211,493000
2010-03-11,40.880001068115234,41.13999938964844,40.68000030517578,41.13999938964844,749600
2010-03-12,41.2400016784668,41.38999938964844,40.650001525878906,41.18000030517578,720600
2010-03-15,41.150001525878906,41.31999969482422,40.29999923706055,40.66999816894531,717700
2010-03-16,40.95000076293945,41.959999084472656,40.70000076293945,41.869998931884766,865600
2010-03-17,41.970001220703125,42.34000015258789,41.650001525878906,42.2599983215332,899000
2010-03-18,42.25,42.599998474121094,42.09000015258789,42.54999923706055,744300
2010-03-19,43.869998931884766,44.0,42.5,43.869998931884766,2261000
2010-03-22,43.4900016784668,44.2599983215332,43.41999816894531,43.939998626708984,1613700
2010-03-23,43.81999969482422,43.9900016784668,42.75,43.099998474121094,924200
2010-03-24,42.959999084472656,43.209999084472656,42.56999969482422,42.720001220703125,799400
2010-03-25,43.029998779296875,43.59000015258789,42.81999969482422,43.08000183105469,839900
2010-03-26,43.29999923706055,43.38999938964844,42.41999816894531,42.63999938964844,677800
2010-03-29,42.209999084472656,42.56999969482422,42.11000061035156,42.29999923706055,494500
2010-03-30,42.43000030517578,42.58000183105469,42.13999938964844,42.349998474121094,518600
2010-03-31,42.20000076293945,42.2599983215332,41.54999923706055,41.630001068115234,664800
2010-04-01,41.939998626708984,41.939998626708984,41.34000015258789,41.900001525878906,485800
